mtc_code,product_id,llf_code,region_id,profile_id,amount,primary_rate,secondary_rate,tertiary_rate,pricelist_id
810,Nightsaver,801,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,801,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,831,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,831,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,831,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,831,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,830,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,830,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,830,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,830,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,821,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,821,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,821,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,821,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,820,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,820,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,820,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,820,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,811,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,811,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,811,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,811,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,324,20,5,72,11.37,6.68,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,324,20,8,72,11.54,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,324,20,6,72,11.57,6.67,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,324,20,7,72,11.61,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,810,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,810,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,810,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,810,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,800,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,800,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,800,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,800,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,698,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,698,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,698,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,698,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,697,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,697,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,697,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,697,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,696,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,696,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,696,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,696,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,693,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,693,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,693,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,693,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,692,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,692,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,692,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,692,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,657,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,657,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,657,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,657,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,656,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,656,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,656,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,656,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,607,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,607,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,607,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,607,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,998,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,998,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,998,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,998,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,325,20,5,72,11.37,6.68,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,325,20,8,72,11.54,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,325,20,6,72,11.57,6.67,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,325,20,7,72,11.61,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,207,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,207,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,207,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,207,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,106,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,106,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,106,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,106,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,107,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,107,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,107,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,107,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,156,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,156,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,156,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,156,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,157,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,157,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,157,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,157,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,192,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,192,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,192,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,192,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,193,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,193,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,193,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,193,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,196,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,196,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,196,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,196,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,197,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,197,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,197,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,197,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,206,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,206,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,206,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,206,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,997,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,997,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,997,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,997,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,256,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,256,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,256,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,256,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,257,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,257,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,257,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,257,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,292,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,292,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,292,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,292,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,293,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,293,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,293,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,293,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,296,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,296,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,296,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,296,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,297,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,297,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,297,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,297,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,298,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,298,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,298,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,298,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,404,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,404,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,404,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,404,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,405,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,405,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,405,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,405,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,406,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,406,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,406,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,406,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,407,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,407,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,407,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,407,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,412,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,412,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,412,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,412,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,198,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,198,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,198,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
810,Nightsaver,198,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,993,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,993,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,993,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,993,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,996,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,996,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,996,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,996,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,405,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,405,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,405,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,405,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,696,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,696,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,696,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,696,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,693,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,693,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,693,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,693,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,692,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,692,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,692,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,692,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,657,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,657,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,657,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,657,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,656,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,656,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,656,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,656,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,607,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,607,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,607,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,607,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,606,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,606,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,606,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,606,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,415,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,415,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,415,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,415,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,414,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,414,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,414,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,414,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,413,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,413,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,413,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,413,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,412,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,412,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,412,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,412,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,406,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,406,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,406,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,406,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,801,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,801,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,801,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,801,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,404,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,404,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,404,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,404,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,298,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,298,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,298,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,298,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,297,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,297,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,297,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,297,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,296,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,296,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,296,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,296,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,293,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,293,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,293,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,293,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,292,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,292,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,292,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,292,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,257,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,257,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,257,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,257,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,256,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,256,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,256,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,256,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,207,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,207,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,207,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,207,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,206,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,206,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,206,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,206,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,197,12,8,72,11.43,6.55,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,197,12,5,72,11.05,6.63,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,197,12,7,72,11.4,6.58,0,EoN(2014-01-14) Electricity Aq 1yr
809,Nightsaver,197,12,6,72,11.26,6.6,0,EoN(2014-01-14) Electricity Aq 1yr
