mtc_code,product_id,llf_code,region_id,profile_id,amount,primary_rate,secondary_rate,tertiary_rate,other_price_1,other_price_2,pricelist_id
183,Nightsaver,43,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,7,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,7,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,7,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,7,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,71,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,71,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,71,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,71,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,242,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,242,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,242,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,242,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,77,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,77,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,77,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,77,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,43,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,43,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,43,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,43,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
183,Nightsaver,71,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
183,Nightsaver,71,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
183,Nightsaver,71,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
183,Nightsaver,71,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,71,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,71,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,71,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,71,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,242,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,242,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,242,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,242,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,205,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,205,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,205,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,205,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,77,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,77,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,77,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,77,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,71,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,71,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,71,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,71,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,7,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,7,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,7,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,7,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,43,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,43,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,43,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,43,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,43,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,43,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,43,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
683,Nightsaver,43,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,77,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,77,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,77,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,77,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,205,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,205,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,205,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,205,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,242,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,242,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,242,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,242,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,205,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,205,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,205,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
182,Nightsaver,205,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,7,10,5,72,10.89,6.76,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,7,10,6,72,11.08,6.74,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,7,10,8,72,11.24,6.68,0,,,EoN(2014-01-14) Electricity Aq 1yr
682,Nightsaver,7,10,7,72,11.21,6.71,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,273,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,273,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,273,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,273,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,280,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,280,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,280,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,280,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,279,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,279,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,279,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,279,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,278,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,278,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,278,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,278,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,272,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,272,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,272,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,272,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
279,Baserate,239,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
279,Baserate,239,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
279,Baserate,239,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
279,Baserate,239,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,281,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,281,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,281,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,281,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,261,10,8,72,10.56,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,261,10,5,72,10.49,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,261,10,6,72,10.64,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
500,Baserate,261,10,7,72,10.67,0,0,,,EoN(2014-01-14) Electricity Aq 1yr
